,AGENT_EXECUTING,AGENT_EXECUTING_PENDING,AGENT_SCHEDULING,AGENT_SCHEDULING_PENDING,AGENT_STAGING_INPUT,AGENT_STAGING_INPUT_PENDING,AGENT_STAGING_OUTPUT,AGENT_STAGING_OUTPUT_PENDING,CANCELED,DONE,FAILED,NEW,UMGR_SCHEDULING,UMGR_SCHEDULING_PENDING,UMGR_STAGING_INPUT,UMGR_STAGING_INPUT_PENDING,UMGR_STAGING_OUTPUT,UMGR_STAGING_OUTPUT_PENDING,U_AGENT_EXECUTING,U_AGENT_QUEUING,U_AGENT_QUEUING_EXEC,U_AGENT_SCHEDULING,U_UMGR_BINDING,U_UMGR_SCHEDULING,cu_exec_start_stop,experiment,hid,pid,sid,uid,util_u_eprep,util_u_equeue,util_u_exec_app,util_u_exec_cu,util_u_exec_orte,util_u_exec_rp,util_u_pre_exec,util_u_total,util_u_unschedule
26,70.29409980773926,69.80469989776611,69.76059985160828,69.75339984893799,69.75249981880188,68.45239996910095,670.5951998233795,670.5936999320984,,672.5449998378754,,68.07769989967346,68.44339990615845,68.43729996681213,68.45159983634949,68.44579982757568,672.5441999435425,670.595999956131,600.2996001243591,0.007200002670288086,0.48939990997314453,0.044100046157836914,0.0060999393463134766,0.3596000671386719,600.1438999176025,exp3,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0013,unit.000026,0.014200210571289062,0.49070000648498535,,0.05259990692138672,,0.025799989700317383,0.011199951171875,600.7915000915527,
27,70.32609987258911,69.80629992485046,69.76059985160828,69.75339984893799,69.75249981880188,68.45239996910095,670.5978000164032,670.5946998596191,,672.5449998378754,,68.07909989356995,68.44339990615845,68.43729996681213,68.45159983634949,68.44579982757568,672.5441999435425,670.5985999107361,600.26859998703,0.007200002670288086,0.5197999477386475,0.0457000732421875,0.0060999393463134766,0.3582000732421875,600.1177000999451,exp3,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0013,unit.000027,0.005800008773803711,0.5211000442504883,,0.08459997177124023,,0.044100046157836914,0.019100189208984375,600.7922999858856,
28,70.35139989852905,69.80809998512268,69.76059985160828,69.75339984893799,69.75249981880188,68.45239996910095,670.6958999633789,670.6953999996185,,672.5449998378754,,68.08039999008179,68.44339990615845,68.43729996681213,68.45159983634949,68.44579982757568,672.5441999435425,670.696799993515,600.3440001010895,0.007200002670288086,0.5432999134063721,0.0475001335144043,0.0060999393463134766,0.3568999767303467,600.1431000232697,exp3,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0013,unit.000028,0.00839996337890625,0.5448000431060791,,0.07060003280639648,,0.04180002212524414,0.015500068664550781,600.8891999721527,
29,70.37649989128113,69.80989980697632,69.76059985160828,69.75339984893799,69.75249981880188,68.45239996910095,670.6985998153687,670.6961998939514,,672.5449998378754,,68.08189988136292,68.44339990615845,68.43729996681213,68.45159983634949,68.44579982757568,672.5441999435425,670.699599981308,600.3197000026703,0.007200002670288086,0.5666000843048096,0.04929995536804199,0.0060999393463134766,0.35540008544921875,600.1529998779297,exp3,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0013,unit.000029,0.011600017547607422,0.5680999755859375,,0.07520008087158203,,0.05949997901916504,0.01900005340576172,600.8898000717163,
30,70.4154999256134,69.81169986724854,69.76059985160828,69.75339984893799,69.75249981880188,68.45239996910095,670.6972999572754,670.6957998275757,,672.5449998378754,,68.08349990844727,68.44339990615845,68.43729996681213,68.45159983634949,68.44579982757568,672.5441999435425,670.6981999874115,600.2802999019623,0.007200002670288086,0.6038000583648682,0.05110001564025879,0.0060999393463134766,0.35380005836486816,600.1229000091553,exp3,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0013,unit.000030,0.008300065994262695,0.6052999496459961,,0.08550000190734863,,0.0382997989654541,0.013200044631958008,600.8867998123169,
31,70.44969987869263,69.81329989433289,69.76059985160828,69.75339984893799,69.75249981880188,68.45239996910095,670.7973999977112,670.7968997955322,,672.5449998378754,,68.08489990234375,68.44339990615845,68.43729996681213,68.45159983634949,68.44579982757568,672.5441999435425,670.7984998226166,600.3471999168396,0.007200002670288086,0.6363999843597412,0.052700042724609375,0.0060999393463134766,0.3524000644683838,600.1461000442505,exp3,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0013,unit.000031,0.0046999454498291016,0.637700080871582,,0.06310009956359863,,0.04809999465942383,0.015599966049194336,600.9853000640869,
32,70.47549986839294,69.8150999546051,69.76059985160828,69.75339984893799,69.75249981880188,68.45239996910095,670.8002998828888,670.7977998256683,,672.5449998378754,,68.08619999885559,68.44339990615845,68.43729996681213,68.45159983634949,68.44579982757568,672.5441999435425,670.8012998104095,600.3222999572754,0.007200002670288086,0.6603999137878418,0.05450010299682617,0.0060999393463134766,0.35109996795654297,600.1375999450684,exp3,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0013,unit.000032,0.010600090026855469,0.6619000434875488,,0.07509994506835938,,0.04340004920959473,0.018599987030029297,600.986200094223,
33,70.50969982147217,69.8167998790741,69.76059985160828,69.75339984893799,69.75249981880188,68.45239996910095,670.7988998889923,670.797299861908,,672.5449998378754,,68.08749985694885,68.44339990615845,68.43729996681213,68.45159983634949,68.44579982757568,672.5441999435425,670.7998998165131,600.2876000404358,0.007200002670288086,0.6928999423980713,0.05620002746582031,0.0060999393463134766,0.34980010986328125,600.1452000141144,exp3,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0013,unit.000033,0.0037000179290771484,0.6942999362945557,,0.07529997825622559,,0.03620004653930664,0.013300180435180664,600.983099937439,
34,70.53559994697571,69.81839990615845,69.76059985160828,69.75339984893799,69.75249981880188,68.45239996910095,670.8018000125885,670.7983999252319,,672.5449998378754,,68.0887999534607,68.44339990615845,68.43729996681213,68.45159983634949,68.44579982757568,672.5441999435425,670.802699804306,600.2627999782562,0.007200002670288086,0.7172000408172607,0.0578000545501709,0.0060999393463134766,0.34850001335144043,600.1351001262665,exp3,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0013,unit.000034,0.003799915313720703,0.7185001373291016,,0.07119989395141602,,0.048200130462646484,0.019900083541870117,600.9838001728058,
35,70.56379985809326,69.82009983062744,69.76059985160828,69.75339984893799,69.75249981880188,68.45239996910095,670.8995997905731,670.8990998268127,,672.5449998378754,,68.09029984474182,68.44339990615845,68.43729996681213,68.45159983634949,68.44579982757568,672.5441999435425,670.900899887085,600.3352999687195,0.007200002670288086,0.7437000274658203,0.05949997901916504,0.0060999393463134766,0.3470001220703125,600.1253998279572,exp3,sdsc.edu,pilot.0000,rp.session.two.jdakka.017783.0013,unit.000035,0.006999969482421875,0.744999885559082,,0.08230018615722656,,0.045799970626831055,0.019700050354003906,601.0806999206543,
